"","Tank","trophic.level","species","size","week","temp.wk","temp.Tmn","temp.Tsd","Tankn","invTi","invTT"
"44","4","PZN","cyclopoid",0.408,8,18.9145595238095,22.0622879464286,3.47573326338724,6,39.7530920474599,39.3290055313698
"45","4","PZN","cyclopoid",0.459,8,18.9145595238095,22.0622879464286,3.47573326338724,6,39.7530920474599,39.3290055313698
"46","4","PZN","cyclopoid",0.527,8,18.9145595238095,22.0622879464286,3.47573326338724,6,39.7530920474599,39.3290055313698
"47","4","PZN","cyclopoid",0.442,8,18.9145595238095,22.0622879464286,3.47573326338724,6,39.7530920474599,39.3290055313698
"48","4","PZN","cyclopoid",0.425,8,18.9145595238095,22.0622879464286,3.47573326338724,6,39.7530920474599,39.3290055313698
"49","4","PZN","cyclopoid",0.408,8,18.9145595238095,22.0622879464286,3.47573326338724,6,39.7530920474599,39.3290055313698
"50","4","PZN","cyclopoid",0.425,8,18.9145595238095,22.0622879464286,3.47573326338724,6,39.7530920474599,39.3290055313698
"51","4","PZN","cyclopoid",0.442,8,18.9145595238095,22.0622879464286,3.47573326338724,6,39.7530920474599,39.3290055313698
"52","4","PZN","cyclopoid",0.493,8,18.9145595238095,22.0622879464286,3.47573326338724,6,39.7530920474599,39.3290055313698
"53","4","PZN","cyclopoid",0.646,8,18.9145595238095,22.0622879464286,3.47573326338724,6,39.7530920474599,39.3290055313698
"54","4","PZN","cyclopoid",0.34,8,18.9145595238095,22.0622879464286,3.47573326338724,6,39.7530920474599,39.3290055313698
"55","4","PZN","cyclopoid",0.544,8,18.9145595238095,22.0622879464286,3.47573326338724,6,39.7530920474599,39.3290055313698
"56","4","PZN","cyclopoid",0.425,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"57","4","PZN","cyclopoid",0.612,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"58","4","PZN","cyclopoid",0.527,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"59","4","PZN","cyclopoid",0.612,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"60","4","PZN","cyclopoid",0.527,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"61","4","PZN","cyclopoid",0.527,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"62","4","PZN","cyclopoid",0.561,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"63","4","PZN","cyclopoid",0.544,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"64","4","PZN","cyclopoid",0.578,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"65","4","PZN","cyclopoid",0.595,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"66","4","PZN","cyclopoid",0.544,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"67","4","PZN","cyclopoid",0.578,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"68","4","PZN","cyclopoid",0.578,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"69","4","PZN","cyclopoid",0.544,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"70","4","PZN","cyclopoid",0.561,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"71","4","PZN","cyclopoid",0.561,9,18.4610654761905,22.0622879464286,3.47573326338724,6,39.8149452167281,39.3290055313698
"72","5","PZN","cyclopoid",0.595,8,16.4255595238095,19.5732879464286,3.47573326338724,1,40.0949604238014,39.663588006259
"73","5","PZN","cyclopoid",0.357,8,16.4255595238095,19.5732879464286,3.47573326338724,1,40.0949604238014,39.663588006259
"74","5","PZN","cyclopoid",0.476,8,16.4255595238095,19.5732879464286,3.47573326338724,1,40.0949604238014,39.663588006259
"75","5","PZN","cyclopoid",0.629,8,16.4255595238095,19.5732879464286,3.47573326338724,1,40.0949604238014,39.663588006259
"76","5","PZN","cyclopoid",0.629,8,16.4255595238095,19.5732879464286,3.47573326338724,1,40.0949604238014,39.663588006259
"77","5","PZN","cyclopoid",0.612,8,16.4255595238095,19.5732879464286,3.47573326338724,1,40.0949604238014,39.663588006259
"78","5","PZN","cyclopoid",0.561,8,16.4255595238095,19.5732879464286,3.47573326338724,1,40.0949604238014,39.663588006259
"79","5","PZN","cyclopoid",0.544,8,16.4255595238095,19.5732879464286,3.47573326338724,1,40.0949604238014,39.663588006259
"80","5","PZN","cyclopoid",0.51,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"81","5","PZN","cyclopoid",0.612,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"82","5","PZN","cyclopoid",0.646,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"83","5","PZN","cyclopoid",0.629,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"84","5","PZN","cyclopoid",0.476,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"85","5","PZN","cyclopoid",0.544,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"86","5","PZN","cyclopoid",0.476,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"87","5","PZN","cyclopoid",0.68,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"88","5","PZN","cyclopoid",0.493,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"89","5","PZN","cyclopoid",0.527,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"90","5","PZN","cyclopoid",0.561,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"91","5","PZN","cyclopoid",0.476,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"92","5","PZN","cyclopoid",0.595,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"93","5","PZN","cyclopoid",0.51,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"94","5","PZN","cyclopoid",0.527,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"95","5","PZN","cyclopoid",0.544,9,15.9720654761905,19.5732879464286,3.47573326338724,1,40.1578828584034,39.663588006259
"96","7","PZN","Copepod",0.476,8,19.5945595238095,22.7422879464286,3.47573326338724,7,39.6607044697952,39.2385763812235
"97","7","PZN","cyclopoid",0.493,8,19.5945595238095,22.7422879464286,3.47573326338724,7,39.6607044697952,39.2385763812235
"98","7","PZN","cyclopoid",0.646,8,19.5945595238095,22.7422879464286,3.47573326338724,7,39.6607044697952,39.2385763812235
"99","7","PZN","cyclopoid",0.629,9,19.1410654761905,22.7422879464286,3.47573326338724,7,39.7222702526547,39.2385763812235
"100","7","PZN","Daphnia",0.357,9,19.1410654761905,22.7422879464286,3.47573326338724,7,39.7222702526547,39.2385763812235
"101","11","PZ","cyclopoid",0.629,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"102","11","PZ","cyclopoid",0.561,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"103","11","PZ","cyclopoid",0.612,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"104","11","PZ","Daphnia",1.36,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"105","11","PZ","Daphnia",0.952,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"106","11","PZ","Daphnia",1.394,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"107","11","PZ","Daphnia",0.782,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"108","11","PZ","Daphnia",1.394,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"109","11","PZ","Daphnia",1.241,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"110","11","PZ","Daphnia",1.054,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"111","11","PZ","Daphnia",1.36,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"112","11","PZ","Daphnia",1.36,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"113","11","PZ","Daphnia",1.054,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"114","11","PZ","Daphnia",1.037,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"115","11","PZ","Daphnia",1.292,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"116","11","PZ","Daphnia",0.595,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"117","11","PZ","Daphnia",1.734,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"118","11","PZ","Daphnia",0.697,9,16.6415238095238,19.7778563988095,2.91039144008814,1,40.0650645740117,39.6358744390032
"119","12","PZ","cyclopoid",0.595,4,22.5092619047619,21.7728563988095,2.91039144008814,6,39.2695182545029,39.3676218920359
"120","12","PZ","cyclopoid",0.544,4,22.5092619047619,21.7728563988095,2.91039144008814,6,39.2695182545029,39.3676218920359
"121","12","PZ","cyclopoid",0.663,4,22.5092619047619,21.7728563988095,2.91039144008814,6,39.2695182545029,39.3676218920359
"122","12","PZ","Daphnia",0.986,4,22.5092619047619,21.7728563988095,2.91039144008814,6,39.2695182545029,39.3676218920359
"123","12","PZ","Daphnia",0.935,4,22.5092619047619,21.7728563988095,2.91039144008814,6,39.2695182545029,39.3676218920359
"124","12","PZ","Daphnia",1.36,4,22.5092619047619,21.7728563988095,2.91039144008814,6,39.2695182545029,39.3676218920359
"125","12","PZ","Daphnia",0.51,4,22.5092619047619,21.7728563988095,2.91039144008814,6,39.2695182545029,39.3676218920359
"126","12","PZ","Daphnia",0.544,4,22.5092619047619,21.7728563988095,2.91039144008814,6,39.2695182545029,39.3676218920359
"127","12","PZ","Daphnia",0.51,4,22.5092619047619,21.7728563988095,2.91039144008814,6,39.2695182545029,39.3676218920359
"128","12","PZ","Daphnia",0.646,4,22.5092619047619,21.7728563988095,2.91039144008814,6,39.2695182545029,39.3676218920359
"129","12","PZ","Daphnia",0.629,4,22.5092619047619,21.7728563988095,2.91039144008814,6,39.2695182545029,39.3676218920359
"130","12","PZ","Daphnia",0.51,4,22.5092619047619,21.7728563988095,2.91039144008814,6,39.2695182545029,39.3676218920359
"131","12","PZ","Daphnia",0.697,4,22.5092619047619,21.7728563988095,2.91039144008814,6,39.2695182545029,39.3676218920359
"132","12","PZ","Daphnia",0.697,4,22.5092619047619,21.7728563988095,2.91039144008814,6,39.2695182545029,39.3676218920359
"133","12","PZ","cyclopoid",0.544,8,18.8618511904762,21.7728563988095,2.91039144008814,6,39.7602711947795,39.3676218920359
"134","12","PZ","cyclopoid",0.527,9,18.6365238095238,21.7728563988095,2.91039144008814,6,39.7909912076821,39.3676218920359
"135","12","PZ","cyclopoid",0.595,9,18.6365238095238,21.7728563988095,2.91039144008814,6,39.7909912076821,39.3676218920359
"136","12","PZ","cyclopoid",0.493,9,18.6365238095238,21.7728563988095,2.91039144008814,6,39.7909912076821,39.3676218920359
"137","12","PZ","cyclopoid",0.527,9,18.6365238095238,21.7728563988095,2.91039144008814,6,39.7909912076821,39.3676218920359
"138","12","PZ","cyclopoid",0.493,9,18.6365238095238,21.7728563988095,2.91039144008814,6,39.7909912076821,39.3676218920359
"139","12","PZ","cyclopoid",0.425,9,18.6365238095238,21.7728563988095,2.91039144008814,6,39.7909912076821,39.3676218920359
"140","12","PZ","cyclopoid",0.51,9,18.6365238095238,21.7728563988095,2.91039144008814,6,39.7909912076821,39.3676218920359
"141","12","PZ","cyclopoid",0.51,9,18.6365238095238,21.7728563988095,2.91039144008814,6,39.7909912076821,39.3676218920359
"142","12","PZ","cyclopoid",0.595,9,18.6365238095238,21.7728563988095,2.91039144008814,6,39.7909912076821,39.3676218920359
"143","12","PZ","cyclopoid",0.51,9,18.6365238095238,21.7728563988095,2.91039144008814,6,39.7909912076821,39.3676218920359
"144","12","PZ","cyclopoid",0.459,9,18.6365238095238,21.7728563988095,2.91039144008814,6,39.7909912076821,39.3676218920359
"145","12","PZ","cyclopoid",0.459,9,18.6365238095238,21.7728563988095,2.91039144008814,6,39.7909912076821,39.3676218920359
"146","12","PZ","Daphnia",0.765,9,18.6365238095238,21.7728563988095,2.91039144008814,6,39.7909912076821,39.3676218920359
"147","13","PZ","Daphnia",1.445,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"148","13","PZ","Daphnia",0.68,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"149","13","PZ","Daphnia",0.527,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"150","13","PZ","Daphnia",0.816,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"151","13","PZ","Daphnia",0.765,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"152","13","PZ","Daphnia",0.782,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"153","13","PZ","Daphnia",0.629,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"154","13","PZ","Daphnia",0.765,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"155","13","PZ","Daphnia",1.241,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"156","13","PZ","Daphnia",0.714,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"157","13","PZ","Daphnia",0.714,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"158","13","PZ","Daphnia",1.003,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"159","13","PZ","Daphnia",0.765,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"160","13","PZ","Daphnia",0.561,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"161","13","PZ","Daphnia",0.646,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"162","13","PZ","Daphnia",0.68,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"163","13","PZ","Daphnia",0.561,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"164","13","PZ","Daphnia",0.68,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"165","13","PZ","Daphnia",0.748,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"166","13","PZ","Daphnia",0.85,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"167","13","PZ","Daphnia",0.697,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"168","13","PZ","Daphnia",0.527,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"169","13","PZ","Daphnia",0.799,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"170","13","PZ","Daphnia",1.36,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"171","13","PZ","Daphnia",0.595,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"172","13","PZ","Daphnia",1.19,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"173","13","PZ","Daphnia",0.68,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"174","13","PZ","Daphnia",0.697,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"175","13","PZ","Daphnia",0.765,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"176","13","PZ","Daphnia",0.901,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"177","13","PZ","Daphnia",0.629,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"178","13","PZ","Daphnia",0.748,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"179","13","PZ","Daphnia",0.68,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"180","13","PZ","Daphnia",0.68,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"181","13","PZ","Daphnia",1.326,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"182","13","PZ","Daphnia",0.612,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"183","13","PZ","Daphnia",0.816,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"184","13","PZ","Daphnia",0.986,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"185","13","PZ","Daphnia",0.748,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"186","13","PZ","Daphnia",0.544,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"187","13","PZ","Daphnia",0.68,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"188","13","PZ","Daphnia",1.428,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"189","13","PZ","Daphnia",0.765,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"190","13","PZ","Daphnia",0.85,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"191","13","PZ","Daphnia",0.765,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"192","13","PZ","Daphnia",0.901,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"193","13","PZ","Daphnia",0.901,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"194","13","PZ","Daphnia",0.595,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"195","13","PZ","Daphnia",0.68,4,22.3272619047619,21.5908563988095,2.91039144008814,7,39.2937187034429,39.3919434452298
"196","13","PZ","cyclopoid",0.51,8,18.6798511904762,21.5908563988095,2.91039144008814,7,39.785080482524,39.3919434452298
"197","13","PZ","cyclopoid",0.459,8,18.6798511904762,21.5908563988095,2.91039144008814,7,39.785080482524,39.3919434452298
"198","13","PZ","cyclopoid",0.425,9,18.4545238095238,21.5908563988095,2.91039144008814,7,39.8158388590588,39.3919434452298
"199","16","PZN","cyclopoid",0.51,8,17.0145595238095,20.1622879464286,3.47573326338724,2,40.0135302648177,39.5838988569508
"200","16","PZN","cyclopoid",0.561,9,16.5610654761905,20.1622879464286,3.47573326338724,2,40.0761971767849,39.5838988569508
"201","18","PZN","cyclopoid",0.561,6,24.5982916666667,24.8652879464286,3.47573326338724,9,38.99386078379,38.9589080176096
"202","18","PZN","cyclopoid",0.476,6,24.5982916666667,24.8652879464286,3.47573326338724,9,38.99386078379,38.9589080176096
"203","18","PZN","cyclopoid",0.544,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"204","18","PZN","cyclopoid",0.612,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"205","18","PZN","cyclopoid",0.544,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"206","18","PZN","cyclopoid",0.663,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"207","18","PZN","cyclopoid",0.527,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"208","18","PZN","cyclopoid",0.595,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"209","18","PZN","cyclopoid",0.544,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"210","18","PZN","cyclopoid",0.646,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"211","18","PZN","cyclopoid",0.595,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"212","18","PZN","cyclopoid",0.51,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"213","18","PZN","cyclopoid",0.51,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"214","18","PZN","cyclopoid",0.629,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"215","18","PZN","cyclopoid",0.51,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"216","18","PZN","cyclopoid",0.476,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"217","18","PZN","cyclopoid",0.561,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
"218","18","PZN","cyclopoid",0.612,8,21.7175595238095,24.8652879464286,3.47573326338724,9,39.3750083079329,38.9589080176096
